0.046651,0.057077,0.034837,0.028042,0.002106,0.024284,-0.000295,0.036650,0.023071,0.036229
0.153413,-0.122369,-0.145558,0.205843,-0.214107,-0.298398,0.179051,-0.195850,0.107716,0.160463
-0.169865,0.463380,-0.208621,-0.345245,0.123335,0.156950,-0.212594,-0.316153,0.419927,0.422672
0.018301,-0.022511,0.050523,0.021271,0.041691,0.014099,0.017243,0.030679,-0.009019,0.007549
0.023437,-0.044083,0.001088,-0.007000,-0.018026,-0.013801,0.018213,-0.012127,-0.054278,-0.053133
0.015485,0.081937,-0.062413,-0.040267,0.037595,-0.052455,0.067719,-0.047163,-0.028786,0.123749
0.075092,0.113720,-0.096236,-0.092736,-0.037592,-0.073758,0.119950,-0.099612,0.070033,0.097341
-0.003311,-0.073275,-0.057024,0.002646,0.021883,-0.014310,0.058395,-0.078826,0.121775,-0.060044
-0.050424,-0.055216,-0.009043,-0.015251,-0.018350,0.010663,0.001411,-0.016526,0.010884,-0.053418
0.044596,0.014530,-0.028771,-0.011932,0.022866,-0.018616,0.008917,-0.022295,0.027396,0.026778
0.467462,-0.306390,-0.044071,0.145328,-0.129925,-0.253233,-0.480301,0.381167,0.060569,0.014978
-0.004934,-0.003148,-0.018698,-0.010926,-0.030537,-0.030712,-0.020660,0.011565,0.014348,-0.035881
-0.035300,-0.016523,0.018093,0.019646,0.007539,0.028867,-0.022457,-0.024428,-0.081718,-0.026523
-0.001947,-0.017103,0.007402,0.005709,0.001912,-0.001355,-0.007992,0.007668,-0.015160,-0.013457
0.539204,0.301608,-0.363732,-0.447767,-0.017629,-0.241194,-0.310871,-0.527525,0.633585,0.029982
0.044770,0.061744,0.015938,-0.014905,-0.020055,-0.014721,-0.050774,-0.023839,0.028189,0.023532
0.033136,-0.136393,0.056899,0.104167,0.095432,0.061459,-0.008121,0.054256,-0.030790,-0.079826
0.011211,0.011215,0.042757,0.015333,0.030333,0.001413,0.019141,0.035051,-0.006985,0.034865
0.019501,-0.289523,0.132403,0.105279,0.182610,-0.152662,0.189896,-0.217056,0.100138,-0.236162
-0.140172,-0.220974,0.152227,0.191888,0.024950,-0.173694,0.165344,-0.054302,-0.008245,-0.004506
0.023657,-0.022943,0.008515,0.012305,0.000739,0.018733,-0.010083,0.008763,0.029537,-0.010222
-0.030043,-0.086095,-0.021551,-0.019077,-0.039843,0.020208,-0.065397,0.059287,-0.000540,0.071873
0.013517,-0.017512,0.024878,0.010158,0.037565,0.007068,0.029917,0.000440,-0.001171,-0.003723
0.106062,-0.199915,0.242588,-0.028043,0.049732,-0.090325,0.060634,-0.064536,0.170441,-0.096335
-0.113264,0.277932,-0.078223,-0.009669,-0.117280,0.121833,0.021822,-0.203710,0.002263,0.225260
-0.034126,0.066057,-0.060495,-0.076037,0.033243,-0.057184,0.057136,-0.019980,-0.063508,0.067729
-0.009181,-0.035339,-0.051036,-0.045006,-0.054955,-0.042760,-0.037977,-0.063253,-0.046026,-0.037057
0.017751,-0.014132,-0.036789,-0.012884,0.028175,-0.029925,-0.006982,-0.008511,0.035402,-0.021282
0.102408,-0.291359,0.262146,-0.094805,0.212902,-0.234641,0.238697,-0.244560,0.251259,-0.230176
-0.286852,0.134723,0.104636,-0.325713,-0.210114,-0.348902,0.094784,-0.165919,0.294569,0.229126
-0.028081,-0.032982,-0.039367,-0.023076,-0.015002,-0.014069,-0.036762,-0.000579,0.084457,-0.033681
-0.062611,-0.013940,-0.020643,-0.051976,-0.026892,-0.041267,-0.080072,-0.039062,0.031596,-0.017490
0.029018,-0.282109,0.065616,0.287425,0.168148,-0.157925,0.146688,-0.022464,-0.141471,-0.043544
0.227378,0.228359,-0.009501,-0.298161,0.159463,-0.206181,-0.085646,-0.249289,0.003166,-0.095353
-0.377173,-0.315569,0.157572,0.071106,0.330873,-0.069354,0.305977,-0.219869,0.135212,-0.224141
-0.179734,-0.061415,-0.102867,-0.053403,0.025865,-0.119150,0.076193,-0.075649,0.191346,0.122471
-0.012339,-0.046609,0.031045,0.002136,0.042438,-0.010493,0.070961,-0.000780,-0.050144,-0.042660
-0.052508,0.057871,-0.074427,0.041087,-0.080321,-0.166383,0.182100,-0.198607,0.214732,0.013122
0.071170,0.000946,-0.003297,0.003298,0.015621,-0.008216,-0.010623,-0.002115,0.024840,-0.035057
-0.025398,-0.027630,-0.016921,-0.004637,-0.009802,0.005621,0.004386,0.016534,-0.028230,-0.028380
-0.002522,0.107320,-0.102440,-0.041788,-0.027747,-0.046155,0.073134,-0.095626,0.116114,0.121016
0.071284,-0.167459,0.046265,0.091880,0.001185,-0.009804,-0.050433,-0.088513,-0.019395,-0.118955
-0.382293,-0.079241,-0.138949,0.295096,-0.224858,-0.431326,0.462068,-0.199445,0.144965,0.499832
-0.061810,-0.007940,-0.032875,-0.003749,0.074937,-0.142429,-0.119985,0.124126,0.228179,0.219215
-0.048183,0.002387,-0.051115,-0.061514,0.031514,-0.031767,0.037898,-0.042266,-0.055473,0.010481
0.020684,-0.007029,0.038196,0.005286,0.029435,0.015931,0.026004,0.038946,-0.017752,-0.009529
-0.033474,-0.030014,-0.051573,-0.029744,-0.021144,-0.017724,-0.013570,-0.023241,-0.030518,-0.065152
-0.001688,-0.059837,0.017084,0.025962,0.057237,0.044028,0.051084,0.018733,0.002927,0.017843
0.038741,-0.003428,0.027792,0.017705,0.020099,0.041902,0.017250,0.039644,0.045368,0.000611
-0.060261,-0.047506,-0.106991,-0.046226,-0.027444,-0.130508,0.100279,-0.136412,0.162477,0.092859
-0.011956,0.035987,-0.021169,-0.010704,0.005268,-0.015515,0.030162,-0.029560,-0.010944,0.027837
-0.031474,0.028342,-0.042166,-0.026435,0.005956,-0.026355,0.041402,-0.041744,0.004344,0.038046
0.016755,-0.068743,-0.106907,0.003560,0.008727,-0.070107,0.061472,-0.100697,0.078164,0.008739
-0.001671,-0.001525,-0.016152,-0.027245,-0.008605,-0.001018,-0.057465,-0.011606,0.024961,-0.012630
-0.027676,0.027416,-0.075094,-0.093159,0.018411,-0.049670,-0.002230,-0.070545,0.091150,0.020775
-0.051016,0.013437,-0.053112,-0.058416,-0.076942,-0.032124,-0.045563,-0.041779,0.020650,-0.043958
0.071300,-0.002592,0.020583,0.015187,0.037297,0.028126,0.026650,-0.005790,-0.022014,-0.011818
-0.021914,-0.021185,0.038885,0.054813,0.033604,0.074510,-0.027209,0.047646,-0.017783,-0.043990
-0.201973,0.344993,-0.285625,0.026442,-0.223912,-0.381858,0.404437,-0.121948,0.026957,0.459236
-0.034019,-0.022298,-0.025104,-0.015805,-0.001832,0.000385,-0.071303,-0.058876,0.036070,0.013040
-0.167951,0.101106,-0.104160,-0.105409,0.103557,-0.071248,0.193541,-0.110154,0.092912,0.123902
-0.031761,-0.030328,-0.042408,-0.026362,0.056340,-0.020365,0.068838,-0.044739,-0.093022,-0.027973
0.047936,0.042194,0.042315,0.026484,0.019562,0.040880,-0.058779,0.037058,0.105940,0.054883
0.034164,-0.038071,-0.074171,-0.044764,0.057930,-0.055323,0.073390,-0.066270,0.074005,0.079002
0.038123,-0.037204,-0.069711,-0.010608,0.054639,-0.043742,0.057834,-0.071967,0.091879,0.068883
0.038847,-0.002196,0.042231,0.050470,0.019206,0.058483,0.024195,0.011950,-0.028446,-0.002445
0.028834,0.022555,-0.001991,-0.021242,-0.020432,-0.018699,-0.063594,-0.024472,-0.005726,-0.002918
-0.036138,0.053046,-0.047671,-0.054300,-0.057315,-0.038685,-0.127426,-0.055119,0.084360,0.013398
0.242396,-0.130731,0.116836,0.018875,-0.036468,-0.063773,-0.010976,0.090152,-0.195577,0.038285
0.197547,-0.183784,0.168883,-0.234626,0.199072,-0.331779,0.278587,0.023476,-0.272945,-0.212170
-0.009261,-0.005459,-0.018432,-0.012329,-0.016510,-0.019886,-0.009013,-0.002858,-0.020800,-0.028967
0.451076,-0.237030,-0.156121,-0.121225,-0.136526,-0.070132,0.000521,-0.185369,0.408471,-0.078134
0.266084,-0.316075,0.182869,-0.051964,0.254265,-0.122522,0.167011,0.077277,-0.126246,-0.238728
0.036576,-0.242067,-0.043268,0.024080,0.199196,-0.109054,0.104820,-0.179431,0.235197,0.028190
0.198220,-0.524688,0.148237,-0.152535,0.386130,-0.261007,0.352810,0.373715,-0.418808,-0.215958
-0.029315,-0.105863,-0.015010,-0.020321,-0.016336,-0.027040,-0.043559,-0.029863,-0.063743,-0.055979
0.564389,0.618986,-0.346229,-0.442539,0.059486,-0.302229,-0.378220,-0.662569,0.486794,0.438178
-0.116594,-0.038419,0.061868,-0.031846,-0.002941,0.072912,-0.128888,0.046437,0.034914,-0.039098
0.019784,0.002370,0.031288,0.043422,0.024750,0.032114,0.028859,0.011445,-0.012471,0.002214
-0.066658,0.189405,-0.143794,-0.125053,-0.048943,-0.132747,0.054060,-0.124045,0.197779,0.186353
0.018815,-0.065396,0.012545,0.005395,0.013984,-0.005379,0.026267,-0.010663,-0.055966,0.004373
0.166940,-0.120281,-0.275596,-0.097643,0.109461,-0.149976,-0.212064,0.096870,-0.059907,0.201025
-0.305351,-0.283933,0.511028,-0.177145,0.392420,-0.071377,0.447445,-0.019319,-0.238155,-0.208938
0.013897,-0.003966,0.007868,0.009276,0.018171,0.018691,0.029441,0.014704,0.007701,0.011766
-0.183493,-0.189757,0.065962,0.088194,0.208732,0.081909,0.129911,0.110570,-0.186530,-0.143025
-0.023767,0.060913,-0.020551,-0.004880,-0.003818,0.009859,-0.030462,0.014150,0.038003,-0.001072
0.029036,-0.006103,0.060780,0.059890,0.055658,0.051728,0.087838,0.055523,-0.008057,-0.000624
0.046501,0.002425,0.044837,0.019592,0.040043,0.008741,0.016496,0.040351,0.048361,0.025668
-0.089299,-0.026558,-0.008999,-0.022323,-0.078164,-0.036527,-0.012480,-0.002818,-0.084348,-0.013087
0.013653,0.005774,0.026762,0.012103,0.017645,0.002876,0.027335,0.010316,0.031647,0.041409
0.022965,-0.365226,-0.033701,0.350954,0.334503,0.027757,0.205900,-0.249540,-0.116392,-0.210692
-0.184935,-0.132717,0.129845,0.073436,-0.313628,-0.259295,0.172481,0.172689,0.233520,0.176177
0.031946,-0.052761,0.002368,0.036706,0.009355,0.106389,0.003141,-0.006529,0.007119,0.051063
0.008586,-0.015282,0.012050,0.011395,0.006228,0.021406,0.013615,0.006068,-0.013349,-0.005792
0.224179,-0.320661,-0.019569,0.028890,0.163210,-0.244005,-0.345927,-0.136114,0.270165,0.048072
-0.099653,-0.260637,-0.364017,0.256832,0.488596,0.546442,-0.215706,-0.242457,0.115685,-0.085737
0.010601,-0.003331,-0.013684,-0.009253,-0.010221,-0.024977,0.005912,-0.029661,-0.000779,-0.029807
0.223105,-0.151746,-0.016541,0.033219,0.212166,-0.111319,0.231415,-0.180720,0.146296,-0.049115
0.022012,0.008151,0.022720,0.027122,0.029627,0.038602,0.041719,-0.001922,-0.004914,0.004715
0.282477,-0.316095,-0.154406,-0.219738,0.356656,0.090456,-0.320491,0.331560,-0.112970,0.018841
-0.103730,0.126357,-0.138768,-0.059161,0.030077,-0.070796,0.213672,-0.120645,0.133107,0.137292
0.064781,-0.099661,0.024491,-0.024714,0.144944,-0.012564,0.107624,-0.053881,0.087537,-0.016133
0.146545,-0.226419,0.260066,-0.031379,-0.223023,-0.049311,-0.030262,-0.102253,0.215647,-0.050338
-0.003602,0.009432,0.025972,0.028655,0.029575,0.030061,0.013222,0.025762,0.005843,0.011871
0.012938,0.024108,0.009987,0.008779,0.014894,0.011469,0.017505,0.011220,-0.005638,0.010573
0.378926,-0.310804,0.415425,-0.270868,0.409809,-0.464457,0.554037,0.032409,-0.388748,-0.381715
-0.094441,0.613372,-0.384417,-0.077241,-0.042473,-0.214765,-0.164654,-0.117703,0.461976,-0.062375
-0.037112,-0.064711,-0.000661,0.003919,-0.024754,-0.009859,0.011717,-0.021950,-0.075444,-0.047261
-0.007985,0.040379,-0.009362,-0.032662,-0.010448,-0.038916,-0.038011,-0.028697,-0.024731,-0.009677
-0.193311,-0.156686,0.044708,-0.097760,0.062793,0.151446,0.118547,-0.001960,-0.112126,-0.170849
-0.031470,-0.075564,-0.018270,-0.048536,-0.015720,-0.033015,-0.010643,-0.028611,0.032931,-0.029498
-0.042573,-0.114160,-0.025620,0.082001,0.027665,0.025303,0.026260,-0.015249,-0.088035,-0.167180
-0.158935,0.096018,0.355318,-0.143899,0.450710,-0.156065,0.521014,-0.141961,-0.449379,-0.274499
-0.018926,-0.074848,0.010016,0.016622,0.023402,-0.021651,0.000600,0.049839,-0.038495,-0.076000
-0.012561,-0.058083,0.009733,0.013862,0.011888,0.030666,0.017881,-0.010666,-0.070066,-0.054031
-0.045557,0.062605,-0.035748,-0.038530,-0.030808,-0.041648,-0.067644,-0.029914,0.036557,-0.002043
-0.035427,0.010328,-0.066314,-0.087164,0.071888,-0.067859,0.065740,-0.017994,-0.051113,0.061344
0.006368,-0.227340,-0.029793,0.232729,0.168674,-0.131817,0.187102,-0.128931,0.068309,-0.041740
-0.006794,0.006077,0.021412,0.032028,0.010920,0.017146,-0.008257,-0.000110,-0.012112,0.027805
0.015600,-0.003641,0.021906,0.036868,0.060442,0.035332,0.029628,0.022019,-0.005314,-0.017864
-0.079719,0.000996,-0.016642,0.038127,0.226064,0.010170,0.204237,-0.077161,-0.072942,0.035387
-0.022678,-0.027740,-0.006351,-0.017079,-0.007599,-0.028750,-0.014847,-0.036847,-0.033248,0.014847
0.134460,-0.076705,-0.069977,-0.023716,-0.020459,-0.102345,0.041739,-0.101166,0.123805,-0.075584
-0.059985,-0.050175,0.013852,0.045362,0.026847,0.125530,-0.058047,-0.109229,-0.059492,0.013250
0.219159,-0.258612,0.232270,-0.028636,0.002299,-0.074431,0.103306,-0.073549,0.066550,-0.100542
0.152171,-0.073260,-0.181393,-0.306978,0.028300,0.163186,-0.355671,0.273165,0.294445,-0.130415
-0.022908,0.178657,-0.114080,-0.072016,-0.006084,0.015859,0.179402,-0.118911,-0.095543,0.144246
0.012460,-0.225193,-0.028179,0.169970,0.271141,-0.041614,0.183903,0.101534,-0.224591,-0.006595
-0.022059,-0.008161,-0.011650,0.009302,-0.020114,0.006116,-0.037726,-0.022771,-0.052757,-0.007368
-0.131411,-0.054104,0.192582,-0.044504,0.290162,0.107439,0.170871,0.163257,0.048846,-0.272794
0.068644,-0.229026,-0.072930,-0.130500,-0.130839,0.002079,-0.209517,0.173789,0.073039,0.047021
0.052688,0.107233,-0.004635,0.008506,0.017704,0.019802,0.017572,-0.012027,0.089400,0.081731
0.187796,-0.354619,0.229114,0.292222,0.164517,-0.412443,-0.038412,-0.126406,0.217751,-0.179301
-0.052120,-0.076230,-0.031389,-0.023688,0.031561,-0.021411,0.000905,-0.007130,-0.010373,-0.071742
-0.227685,-0.137796,0.258548,0.317138,0.235219,-0.096573,-0.296862,-0.101645,-0.134096,-0.069728
0.093688,0.025002,0.005035,0.004382,-0.045339,0.013172,-0.077448,-0.037857,0.002231,0.029288
0.008286,-0.032238,-0.013662,-0.025486,-0.001543,-0.003220,-0.079688,0.010151,0.023812,0.000563
0.046968,0.013545,0.028608,0.039439,0.033500,0.024548,0.039517,0.013149,0.028616,0.054308
0.008914,0.030822,0.012989,0.005958,-0.004898,0.004159,-0.020910,-0.022054,-0.015533,0.037225
0.026749,0.015040,0.000029,-0.014585,0.015585,0.001237,0.012864,0.020863,0.061579,0.018947
0.047151,0.036366,-0.000946,0.017280,-0.002880,0.021957,-0.038595,-0.024985,0.014018,0.022838
0.053425,0.352860,-0.047449,-0.239813,-0.085290,-0.159255,0.162617,-0.284019,0.447812,-0.027239
-0.047188,-0.051867,-0.116450,0.143026,-0.026337,0.074685,-0.092897,-0.056112,0.005014,-0.110775
0.005972,-0.057176,0.029113,-0.003733,-0.009108,0.005442,-0.003900,-0.017475,-0.052342,-0.066255
-0.026421,-0.054285,0.039465,0.028690,0.014773,0.025984,0.029624,-0.017135,-0.026270,0.001566
0.159139,-0.172314,0.064664,0.081149,0.089810,0.049177,-0.028672,0.066603,0.096466,-0.083502
-0.037984,-0.016148,-0.016164,-0.007946,-0.021522,-0.001535,0.010950,-0.012016,-0.004755,-0.028740
-0.102933,0.089515,-0.165899,-0.194049,0.184868,-0.141558,0.177094,0.031388,-0.241556,0.216101
0.745862,0.201816,-0.029059,-0.042086,-0.310017,-0.134916,0.146033,-0.248128,-0.204976,-0.034987
0.022432,0.022241,0.015670,-0.009990,0.002027,-0.001867,0.027176,0.011503,0.054727,0.035207
0.011391,0.024525,-0.003440,0.009062,-0.015156,0.004973,-0.022830,0.004061,-0.038167,0.016374
-0.036116,0.325360,-0.251871,-0.189655,-0.146473,-0.156156,0.215924,-0.214962,0.241126,0.288281
-0.211735,-0.217428,-0.157860,0.192586,0.234226,0.081157,0.171373,0.082791,-0.196244,0.137734
-0.053000,0.038836,-0.055192,-0.039668,0.002394,-0.027833,0.037132,-0.057128,0.014313,0.042741
-0.005533,0.007015,0.008699,-0.038562,0.023787,-0.027526,0.006587,0.026920,0.075054,0.006473
-0.046068,-0.228259,-0.188580,0.298181,0.074952,-0.133287,0.232145,-0.282651,0.287400,0.200026
0.015882,0.081057,0.030863,0.005022,0.002703,0.023394,-0.027452,0.007983,0.057133,0.055073
-0.205438,-0.172025,0.230101,0.129791,0.312866,0.124237,0.227378,-0.078435,-0.140842,-0.116369
0.046274,-0.008086,0.045121,0.014266,-0.008191,0.038163,-0.048840,-0.004230,-0.058433,-0.030718
0.022803,-0.012724,0.002232,0.007675,-0.007900,0.009779,-0.043047,0.002402,0.018119,0.018699
0.075026,-0.002258,0.044259,0.047503,0.046833,0.055912,-0.029126,0.113783,0.019422,0.000106
-0.125849,0.024858,-0.045288,-0.000774,0.107154,-0.076879,0.186026,-0.009923,0.047597,0.156931
-0.194534,-0.199561,-0.014749,-0.030871,0.146993,0.158335,0.151813,0.120301,-0.126898,-0.087352
0.014682,-0.009890,-0.003623,-0.011424,0.002688,0.011859,-0.062618,0.014514,0.089229,0.005918
-0.037436,0.064423,-0.046347,-0.059220,0.037767,-0.036996,0.041848,-0.014492,0.050435,0.098102
0.061978,0.046903,-0.030862,-0.006896,0.099733,0.000139,0.137262,-0.038231,0.002707,0.080076
-0.013821,-0.021566,-0.021619,-0.010833,0.010595,0.001966,0.000982,0.043123,-0.038144,0.014402
-0.042007,-0.009389,-0.025707,-0.040156,-0.025102,-0.036238,-0.033831,-0.026199,-0.020468,-0.017850
0.033948,0.053311,0.044259,0.051152,0.048541,0.055307,0.046054,0.077267,0.010590,-0.004737
0.178784,-0.096075,0.111581,-0.106139,0.135149,-0.143819,-0.092443,-0.145128,0.198155,-0.125583
0.063089,0.045634,-0.207605,0.097175,-0.097410,-0.045670,0.424333,-0.108521,0.310408,-0.475853
0.230362,-0.281897,0.147210,0.047217,0.408728,-0.259899,-0.347156,0.444483,-0.323698,0.014021
-0.019111,-0.049689,-0.013054,-0.000120,-0.006214,0.019962,0.024744,0.001469,0.015430,-0.012549
0.003981,-0.047401,0.033945,0.041054,0.038270,0.034325,0.104200,0.032880,-0.024026,-0.016845
0.114138,-0.095840,-0.040779,-0.066767,0.139817,-0.017784,0.009878,-0.062108,0.117783,0.039242
-0.119786,0.608229,-0.176877,-0.376222,-0.357821,-0.543255,0.531297,-0.308999,0.064472,0.721679
0.026690,0.015232,0.014587,-0.016309,-0.021618,-0.016616,0.018042,-0.013343,0.015250,-0.018891
-0.023545,-0.054692,-0.031096,0.001081,-0.040244,0.000502,0.011479,-0.079120,-0.019785,-0.015643
0.288288,0.196146,-0.147139,-0.257205,-0.053171,-0.266336,-0.134194,-0.253554,0.343808,0.260440
-0.282806,0.039533,-0.019622,-0.157900,0.284166,0.192408,0.202288,0.154871,-0.076717,-0.205457
0.116830,-0.256680,0.370004,-0.018384,0.336204,0.037929,0.008942,-0.161728,-0.064175,-0.187928
-0.315544,0.089677,0.310614,-0.304854,0.222154,-0.269911,0.249086,0.360057,-0.254220,-0.076419
0.321443,-0.064638,-0.112823,-0.107504,0.066068,-0.162991,-0.124679,-0.103130,0.287593,0.156284
0.030920,0.015498,-0.031800,-0.021489,0.036297,-0.034298,0.063956,-0.035075,0.125252,0.079542
-0.082379,-0.072148,0.016014,-0.014396,-0.045848,0.018010,0.013065,0.014036,-0.134256,-0.103376
-0.001665,0.158260,-0.137446,-0.100702,-0.083892,-0.101030,0.010912,-0.120556,0.217496,0.162707
-0.510314,0.056884,0.157516,-0.357403,0.249864,-0.255288,-0.099455,0.191689,0.329723,0.191021
0.056196,-0.033224,0.034710,0.034549,-0.000683,0.082079,-0.014028,-0.019999,-0.052516,-0.007452
0.030252,0.008847,0.006020,0.015109,0.017878,-0.008823,-0.021061,-0.028778,-0.018140,0.026946
0.002751,0.066957,-0.013259,-0.026626,-0.036047,-0.022738,-0.070967,-0.037845,-0.011558,-0.001025
-0.048188,0.004428,-0.004790,0.009467,0.005149,-0.000423,-0.005422,0.032635,-0.048506,-0.012900
-0.204720,-0.282987,-0.159461,0.235391,0.294074,0.239491,-0.162555,0.024091,-0.015773,-0.084719
0.060755,-0.031618,-0.005298,0.016127,0.029811,0.010001,0.003002,0.015173,0.024389,0.025777
0.010604,-0.072393,0.024272,0.018032,0.015176,0.018166,0.059596,0.019966,-0.057423,-0.018503
-0.013953,-0.006471,0.003432,0.027678,0.002662,0.016285,0.055975,-0.002177,-0.037351,0.010351
-0.050507,-0.045339,-0.035035,-0.031911,-0.021898,-0.026987,-0.039338,-0.019102,0.069157,-0.026193
0.010687,0.031242,0.014365,0.016971,0.012865,0.001487,0.017197,-0.005399,-0.017427,0.041319
0.129439,0.083768,-0.023077,-0.656172,0.366964,-0.475784,-0.526762,0.435832,0.217442,0.276792
-0.079403,-0.046768,-0.116340,-0.023854,0.002389,-0.080038,0.047439,-0.104091,0.143088,0.095944
0.042389,0.047771,0.045073,0.046362,0.046134,0.043706,0.035792,0.030219,-0.043597,0.045695
0.359828,0.222083,-0.179018,-0.116610,-0.007969,-0.179847,0.154058,-0.133423,-0.209930,0.271347
-0.194562,-0.192374,-0.162637,-0.041260,0.280878,0.355448,0.130918,-0.132040,0.007364,-0.129938
0.253715,-0.094543,-0.135331,0.154693,-0.080148,-0.189974,-0.108912,-0.108497,0.234440,0.244580
0.034820,-0.117027,0.312562,0.106241,0.167814,-0.048487,-0.176500,0.278553,0.042698,0.052587
-0.013901,-0.046815,0.019141,0.069452,0.045064,-0.025525,-0.027541,0.034805,-0.093297,0.009317
0.124702,-0.206821,0.315560,-0.100784,0.251223,0.093742,-0.070482,-0.154244,0.015820,-0.060963
0.021785,0.042028,0.018209,0.013804,0.009378,0.017697,0.021148,0.028474,0.032784,0.042001
-0.213807,0.167746,-0.182133,-0.091146,0.182151,0.117160,0.265592,-0.275179,-0.192120,0.091737
0.040665,0.028102,0.007322,0.048633,0.038863,0.044298,0.046353,0.052431,0.033608,0.003770
0.006580,-0.062892,0.002774,0.023766,0.034633,0.027061,0.063787,0.037371,-0.048093,-0.031215
0.015673,-0.080372,-0.060014,0.003987,0.130593,-0.014070,0.130142,-0.060743,0.058000,0.000248
